sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
cyclo_20_2 1 0.8741638795986622 0.8770973154362416 0.12583612040133785 0.12290268456375841 (naive) 1.0098522167487685 0.708994708994709 345.0884 0:05:45 5538.32 123536.52 5149.69 5245.95 1.99 3.83 189.72 708.22
rhv_20_3 1 0.42299266596818746 0.47059446858111686 0.5770073340318125 0.5294055314188831 (naive) 1.1442307692307692 0.14238042269187987 844.6697 0:14:04 6006.47 123602.01 5617.93 5804.13 1.99 3.36 239.22 2108.15
HMG_box_50_3 1 0.9305949008498584 0.9201680672268907 0.06940509915014159 0.0798319327731093 (naive) 1.0 0.7283950617283951 181.8157 0:03:01 5374.16 123536.17 4985.25 5111.41 1.99 3.65 156.95 393.35
mofe_200_3 1 0.8538161057692307 0.8485889204121249 0.14618389423076927 0.15141107958787514 (naive) 0.993431855500821 0.6716981132075471 345.6749 0:05:45 8181.08 123666.91 7792.78 7887.07 1.99 4.34 179.46 716.51
ace_50_2 1 0.7055214723926381 0.7167050535157837 0.29447852760736193 0.28329494648421627 (naive) 1.035 0.4740484429065744 574.2154 0:09:34 7438.95 123472.35 7050.85 7145.69 1.99 3.70 207.74 1280.36
HMG_box_500_2 1 0.9730878186968839 0.9621848739495799 0.026912181303116123 0.037815126050420145 (naive) 1.0 0.8518518518518519 133.6090 0:02:13 6002.68 123604.52 5614.34 5708.59 1.99 4.09 112.08 206.29
aat_1000_3 1 0.8251674303842087 0.8295045178054686 0.1748325696157913 0.17049548219453137 (naive) 1.069327731092437 0.4501108647450111 508.4359 0:08:28 7946.28 123474.99 7558.15 7653.09 1.98 7.41 189.27 1021.47
flav_50_3 1 0.778816199376947 0.7833482542524619 0.22118380062305298 0.2166517457475381 (naive) 1.0218579234972678 0.45714285714285713 239.8177 0:03:59 5567.84 123472.92 5179.77 5364.94 1.99 3.53 178.06 506.77
hla_500_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 171.1972 0:02:51 6679.93 123601.84 6311.82 6408.08 1.99 4.25 115.70 321.34
GEL_500_0 1 0.7422885572139304 0.7263875365141188 0.2577114427860696 0.2736124634858812 (naive) 1.0 0.4178082191780822 143.0836 0:02:23 6035.68 123600.27 5648.27 5754.71 1.99 4.99 156.77 277.76
cah_1000_2 1 0.8963730569948186 0.9033942558746736 0.10362694300518138 0.09660574412532641 (naive) 1.028673835125448 0.7121771217712177 337.1197 0:05:37 6819.15 123541.21 6431.28 6616.56 1.98 6.38 175.24 642.97
ghf5_50_2 1 0.5616875153298995 0.5532737376177821 0.43831248467010053 0.4467262623822179 (naive) 0.9914893617021276 0.30077120822622105 406.4270 0:06:46 6396.78 123671.26 6009.06 6175.71 1.99 3.57 195.79 899.88
ace_20_2 1 0.6316351026940518 0.6242256491366812 0.36836489730594824 0.3757743508633188 (naive) 0.9983333333333333 0.3754325259515571 730.4618 0:12:10 7092.99 123602.04 6704.96 6827.46 1.99 4.04 224.84 1721.23
ltn_100_0 1 0.934959902134022 0.932425105056256 0.06504009786597797 0.06757489494374402 (naive) 1.0 0.7154150197628458 258.9288 0:04:18 6198.26 123603.04 5810.02 5904.10 1.99 3.84 173.01 542.71
DEATH_1000_0 1 0.8762402088772846 0.8776150627615062 0.1237597911227154 0.12238493723849375 (naive) 1.0125786163522013 0.6532258064516129 165.3744 0:02:45 7133.82 123607.43 6745.15 6930.54 1.98 5.16 120.53 241.39
biotin_lipoyl_200_0 1 0.9114160948222083 0.9074534161490683 0.08858390517779169 0.09254658385093173 (naive) 1.0089285714285714 0.6705882352941176 142.9075 0:02:22 5633.47 123536.34 5313.28 5464.43 1.99 3.89 165.10 294.59
asp_20_1 1 0.8187087425535341 0.8115548816981207 0.1812912574464659 0.18844511830187927 (naive) 1.0052631578947369 0.4679144385026738 538.2714 0:08:58 6163.81 123536.45 6137.64 6144.46 1.99 3.45 213.57 1251.13
sdr_500_2 1 0.8380526577247889 0.8211021578065004 0.16194734227521113 0.17889784219349958 (naive) 1.0498614958448753 0.3911671924290221 223.7106 0:03:43 7082.98 123604.55 6694.62 6819.61 1.98 5.54 146.05 349.70
zf-CCHH_100_1 1 0.9550481626828398 0.9496275274920184 0.04495183731716024 0.0503724725079816 (naive) 1.0769230769230769 0.7428571428571429 133.1210 0:02:13 5257.71 123603.04 4869.57 4963.76 1.99 4.42 115.63 223.80
icd_500_0 1 0.9479015918958031 0.9492753623188406 0.05209840810419686 0.050724637681159424 (naive) 1.0115473441108545 0.8567493112947658 451.4049 0:07:31 7854.47 123601.93 7739.83 7746.70 1.99 5.16 191.80 910.11
ghf13_1000_2 1 0.6413973513542972 0.642342539024124 0.3586026486457028 0.35765746097587603 (naive) 1.011182108626198 0.28862478777589134 589.2131 0:09:49 7964.71 123482.21 7576.98 7762.15 1.98 6.50 189.89 1141.10
sodcu_100_1 1 0.9113965744400527 0.9129000329924117 0.08860342555994727 0.08709996700758826 (naive) 1.0059171597633136 0.7650602409638554 208.3421 0:03:28 5755.13 123607.21 5366.60 5466.27 1.99 4.08 179.10 435.12
myb_DNA-binding_200_1 1 0.9519038076152304 0.9405940594059405 0.04809619238476959 0.05940594059405946 (naive) 1.0 0.8035714285714286 129.1235 0:02:09 5453.67 123473.87 5064.88 5162.95 1.99 4.23 121.26 248.84
LIM_1000_2 1 0.9725806451612903 0.9725806451612903 0.02741935483870972 0.02741935483870972 (naive) 1.0 0.8658536585365854 137.6799 0:02:17 6030.30 123603.08 6003.57 6009.91 1.98 4.75 90.94 233.61
p450_20_0 1 0.3390910960312564 0.34213037885389436 0.6609089039687436 0.6578696211461057 (naive) 1.099609375 0.06613226452905811 630.3275 0:10:30 6722.91 123472.18 6697.04 6703.40 1.99 3.45 224.95 1512.16
msb_200_3 1 0.8505089058524173 0.859254498714653 0.14949109414758266 0.14074550128534702 (naive) 1.0126582278481013 0.593103448275862 164.5136 0:02:44 5855.66 123536.37 5467.30 5561.67 1.99 4.60 142.30 296.98
int_200_2 1 0.9187082405345212 0.9187082405345212 0.08129175946547884 0.08129175946547884 (naive) 1.004566210045662 0.7821782178217822 200.4902 0:03:20 6418.60 123607.41 6030.87 6218.07 1.99 4.01 141.85 352.40
DEATH_100_1 1 0.8130548302872063 0.8143305439330544 0.18694516971279374 0.18566945606694563 (naive) 1.0125786163522013 0.4596774193548387 186.6819 0:03:06 5546.82 123671.74 5158.68 5343.75 1.99 3.71 159.87 384.32
rub_200_1 1 0.9836734693877551 0.9836734693877551 0.01632653061224487 0.01632653061224487 (naive) 1.0 0.9259259259259259 126.6555 0:02:06 5441.13 123673.85 5052.73 5147.07 1.99 4.26 139.72 260.72
zf-CCHH_20_0 1 0.8819122368890474 0.8738069989395546 0.11808776311095259 0.1261930010604454 (naive) 1.0512820512820513 0.5142857142857142 181.7813 0:03:01 5219.10 123600.42 4831.06 4930.82 1.99 3.98 153.84 373.78
cytb_50_3 1 0.8975853455453788 0.8968386023294509 0.10241465445462117 0.1031613976705491 (naive) 1.01 0.6956521739130435 222.0883 0:03:42 5475.98 123607.23 5087.43 5272.82 1.99 3.59 171.81 435.76
gluts_500_1 1 0.9132105263157895 0.912874204240543 0.08678947368421053 0.087125795759457 (naive) 1.0085106382978724 0.703862660944206 176.2150 0:02:56 6555.25 123609.92 6166.30 6261.37 1.98 5.25 165.42 335.96
OTCace_1000_1 1 0.9421926910299003 0.9481778669341357 0.05780730897009967 0.05182213306586425 (naive) 1.0114285714285713 0.8367952522255193 296.3898 0:04:56 7490.55 123536.25 7087.66 7273.33 1.99 5.54 174.39 558.72
DMRL_synthase_50_0 1 0.8996587030716724 0.8792528352234823 0.1003412969283276 0.1207471647765177 (naive) 0.978021978021978 0.6863905325443787 235.1281 0:03:55 5595.75 123533.75 5208.14 5393.34 1.99 3.43 184.89 513.19
Ald_Xan_dh_2_1000_0 1 0.8325197146075854 0.8329106790645252 0.16748028539241455 0.1670893209354748 (naive) 1.007909604519774 0.6394230769230769 229.6653 0:03:49 6783.99 123539.11 6396.04 6490.19 1.98 5.91 138.58 374.67
hormone_rec_500_3 1 0.7460027409776153 0.7508045977011494 0.2539972590223847 0.24919540229885062 (naive) 1.0714285714285714 0.5160142348754448 215.2862 0:03:35 7054.16 123607.23 6665.49 6761.32 1.99 4.98 156.48 390.92
zf-CCHH_200_0 1 0.940064216910453 0.9334041799504074 0.059935783089546946 0.06659582004959264 (naive) 1.0256410256410255 0.7428571428571429 120.0796 0:02:00 5341.76 123664.33 4953.52 5053.34 1.99 3.68 139.06 217.73
Sulfotransfer_500_2 1 0.7703549060542797 0.7797971259509721 0.2296450939457203 0.22020287404902794 (naive) 0.994750656167979 0.4831081081081081 342.9582 0:05:42 7041.39 123543.44 6653.56 6770.47 1.98 6.08 175.05 643.81
rub_20_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 208.7291 0:03:28 5261.56 123607.13 4872.99 4967.18 1.99 4.01 160.77 386.25
egf_200_0 1 0.7888846005403319 0.7925552539744087 0.21111539945966806 0.20744474602559126 (naive) 1.0704225352112675 0.35294117647058826 133.0313 0:02:13 5410.41 123600.18 5022.83 5210.39 1.99 4.34 110.19 260.29
ghf1_100_2 1 0.8707067074267218 0.8847875742348105 0.12929329257327815 0.11521242576518953 (naive) 1.0427046263345197 0.6779324055666004 416.7482 0:06:56 7707.27 123537.77 7318.75 7414.15 1.99 4.79 200.68 904.29
aat_500_1 1 0.8327458583010222 0.8358886661162873 0.1672541416989778 0.16411133388371268 (naive) 1.0483193277310925 0.565410199556541 435.8011 0:07:15 7702.04 123540.63 7314.46 7409.59 1.98 6.10 179.21 835.25
rhv_1000_0 1 0.6152014477569292 0.6011167985109354 0.3847985522430708 0.39888320148906464 (naive) 0.9647435897435898 0.3192436040044494 277.8265 0:04:37 7351.13 123601.82 6963.10 7119.27 1.99 5.07 170.31 512.97
msb_1000_3 1 0.8670483460559797 0.8862158647594278 0.1329516539440203 0.11378413524057218 (naive) 1.0316455696202531 0.5793103448275863 168.1660 0:02:48 6758.70 123543.54 6369.40 6463.78 1.97 6.09 112.02 241.79
hom_100_1 1 0.9542820347714102 0.9518304431599229 0.04571796522858984 0.048169556840077066 (naive) 0.9795918367346939 0.6811594202898551 147.7263 0:02:27 5437.70 123666.02 5049.11 5144.09 1.99 4.18 153.60 297.46
sodfe_500_0 1 0.9164471208129469 0.904363974001857 0.08355287918705312 0.09563602599814303 (naive) 0.9908675799086758 0.6555023923444976 155.2743 0:02:35 6645.68 123600.25 6619.50 6625.69 1.99 4.40 139.38 265.73
flav_200_3 1 0.890520694259012 0.8893333333333333 0.10947930574098796 0.11066666666666669 (naive) 1.0163934426229508 0.68 182.2081 0:03:02 6037.00 123537.79 5698.70 5801.27 1.99 4.45 157.20 386.43
PDZ_500_2 1 0.8870967741935484 0.8870967741935484 0.11290322580645162 0.11290322580645162 (naive) 0.990909090909091 0.7777777777777778 150.7855 0:02:30 6348.06 123540.71 6321.48 6327.71 1.98 4.73 133.70 262.89
p450_1000_0 1 0.37491260538762083 0.6391810405272753 0.6250873946123792 0.3608189594727247 (naive) 1.689453125 0.03406813627254509 430.3207 0:07:10 8086.48 123539.24 7699.05 7807.96 1.97 8.44 172.62 808.42
peroxidase_1000_0 1 0.7780645161290323 0.7768115942028986 0.22193548387096773 0.22318840579710142 (naive) 0.9947780678851175 0.5071633237822349 455.5699 0:07:35 7323.87 123610.02 6935.78 7030.00 1.99 6.34 199.75 964.71
annexin_1000_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 156.9242 0:02:36 6631.96 123603.00 6243.59 6337.92 1.98 5.58 126.67 264.61
GEL_50_1 1 0.6507462686567164 0.6240458015267175 0.34925373134328364 0.3759541984732825 (naive) 0.9666666666666667 0.3424657534246575 199.7834 0:03:19 5447.40 123607.21 5421.52 5427.77 1.99 3.50 147.68 358.70
LIM_200_1 1 0.9790322580645161 0.9790322580645161 0.020967741935483897 0.020967741935483897 (naive) 1.0 0.8780487804878049 136.6013 0:02:16 5518.47 123601.85 5130.42 5315.69 1.99 3.94 105.85 210.71
egf_50_0 1 0.7541489772288692 0.7332082551594746 0.2458510227711308 0.26679174484052537 (naive) 1.028169014084507 0.22058823529411764 161.1459 0:02:41 5281.22 123472.23 4892.47 4987.48 1.99 3.86 149.34 324.95
gpdh_20_1 1 0.8948277723787927 0.901446752964212 0.10517222762120726 0.09855324703578805 (naive) 1.0138888888888888 0.7402234636871509 528.5784 0:08:48 5635.17 123607.14 5247.66 5423.28 1.99 3.45 205.91 1155.94
ltn_100_1 1 0.9341443523175207 0.9312330623306233 0.06585564768247931 0.0687669376693767 (naive) 1.00355871886121 0.7035573122529645 261.8257 0:04:21 6196.01 123537.13 5825.53 5993.38 1.99 3.75 200.40 620.03
rub_1000_2 1 0.9918367346938776 0.9918367346938776 0.008163265306122436 0.008163265306122436 (naive) 1.0 0.9629629629629629 130.2882 0:02:10 6016.48 123543.29 5641.20 5770.60 1.99 4.83 109.32 207.47
ltn_1000_2 1 0.9377463640070681 0.9399182561307902 0.06225363599293188 0.060081743869209836 (naive) 1.0462633451957295 0.7114624505928854 375.8410 0:06:15 6863.79 123604.60 6468.48 6562.74 1.98 6.45 170.02 707.91
annexin_50_1 1 0.9593822720541569 0.966538789428815 0.04061772794584306 0.03346121057118501 (naive) 1.0154798761609907 0.9119496855345912 240.6968 0:04:00 5516.80 123537.85 5129.06 5223.33 1.99 3.57 180.83 534.19
ghf1_500_1 1 0.9221363064197087 0.9203984564300458 0.07786369358029133 0.07960154356995419 (naive) 1.0124555160142348 0.7196819085487077 468.9374 0:07:48 8029.22 123609.90 7641.40 7826.32 1.99 5.83 183.01 891.07
Acetyltransf_50_3 1 0.7053880375679684 0.6853986551392891 0.2946119624320316 0.3146013448607109 (naive) 0.9912663755458515 0.30158730158730157 232.9547 0:03:52 5475.66 123599.41 5085.80 5198.25 1.99 3.67 199.33 546.31
peroxidase_1000_1 1 0.7938709677419354 0.8103391504774449 0.20612903225806456 0.18966084952255513 (naive) 1.0391644908616189 0.498567335243553 545.0880 0:09:05 7277.52 123607.41 7251.46 7257.68 1.99 6.73 672.87 3787.55
DEATH_200_0 1 0.9107049608355091 0.906916276651066 0.08929503916449089 0.093083723348934 (naive) 1.0062893081761006 0.6854838709677419 160.1317 0:02:40 5893.07 123674.13 5504.52 5631.42 1.99 4.38 142.91 290.15
HLH_500_0 1 0.8885298869143781 0.935374149659864 0.11147011308562194 0.06462585034013602 (naive) 1.173913043478261 0.6547619047619048 138.4148 0:02:18 6067.45 123607.22 5671.66 5798.19 1.99 4.55 120.50 219.91
cah_50_0 1 0.8601036269430051 0.8642082429501085 0.13989637305699487 0.13579175704989155 (naive) 1.021505376344086 0.6457564575645757 328.0991 0:05:28 5971.67 123543.28 5640.11 5791.54 1.99 3.65 195.14 726.58
sodfe_500_3 1 0.9123071132856605 0.9027932960893855 0.0876928867143395 0.09720670391061448 (naive) 0.9954337899543378 0.6555023923444976 152.1646 0:02:32 6387.41 123543.15 6361.00 6367.29 1.99 4.27 163.51 287.62
p450_500_0 1 0.42776064157927207 0.6820327868852459 0.5722393584207279 0.31796721311475407 (naive) 1.59375 0.03807615230460922 405.2093 0:06:45 8271.59 123603.08 7883.13 8000.54 1.98 5.93 177.60 802.31
uce_50_1 1 0.9166207529843894 0.9026132561714441 0.08337924701561061 0.09738674382855594 (naive) 0.9891304347826086 0.5 233.8125 0:03:53 5583.57 123543.34 5194.71 5312.70 1.99 3.55 183.79 513.19
hom_100_2 1 0.952994204764971 0.9475032010243278 0.04700579523502901 0.052496798975672165 (naive) 0.9591836734693877 0.6956521739130435 156.5834 0:02:36 5418.76 123668.57 5030.34 5126.64 1.99 3.65 139.27 300.76
ghf1_20_2 1 0.635227477072469 0.6607744107744108 0.36477252292753104 0.3392255892255892 (naive) 1.0907473309608542 0.34592445328031807 671.1901 0:11:11 6822.64 123536.38 6442.81 6575.86 1.99 4.11 221.25 1547.70
gluts_20_0 1 0.844 0.8390979017319868 0.15600000000000003 0.16090209826801316 (naive) 0.9829787234042553 0.6437768240343348 367.5332 0:06:07 5721.51 123664.50 5694.86 5701.12 1.99 3.44 207.61 852.16
rvp_500_1 1 0.39918809201623817 0.4294032023289665 0.6008119079837618 0.5705967976710336 (naive) 1.2121212121212122 0.0 138.9288 0:02:18 6218.00 123600.30 5830.41 6015.53 1.99 3.96 115.90 252.00
OTCace_500_3 1 0.9438538205980066 0.9498495486459378 0.0561461794019934 0.05015045135406215 (naive) 1.0142857142857142 0.8219584569732937 215.8920 0:03:35 7151.38 123610.01 6762.33 6873.32 1.99 4.39 165.66 380.71
myb_DNA-binding_1000_1 1 0.9438877755511023 0.9326732673267327 0.05611222444889774 0.06732673267326728 (naive) 1.0 0.7857142857142857 473.0884 0:07:53 5998.18 106800.02 5609.19 5699.01 29.98 4.94 39.44 188.13
Acetyltransf_20_1 1 0.615916955017301 0.5919239904988124 0.38408304498269896 0.4080760095011876 (naive) 0.9388646288209607 0.20105820105820105 327.1719 0:05:27 5415.50 123664.19 5027.11 5122.62 1.99 3.98 200.81 739.98
asp_200_3 1 0.9126549669940428 0.913795188006287 0.0873450330059572 0.086204811993713 (naive) 1.0157894736842106 0.7165775401069518 302.6976 0:05:02 7481.14 123601.79 7092.83 7190.92 1.99 4.80 183.93 642.60
Acetyltransf_500_0 1 0.6534849233811172 0.6483570377636096 0.3465150766188828 0.35164296223639036 (naive) 0.9956331877729258 0.31216931216931215 169.2290 0:02:49 6522.77 123538.05 6134.04 6228.29 1.98 4.79 113.90 256.33
hla_20_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 331.8668 0:05:31 5570.86 123607.32 5181.56 5304.08 1.99 3.41 199.93 733.47
ghf10_50_3 1 0.912706437478935 0.9120916133378242 0.08729356252106502 0.08790838666217582 (naive) 1.0054945054945055 0.7678018575851393 411.5125 0:06:51 6311.23 123664.27 5923.44 6021.55 1.99 4.14 199.21 880.16
proteasome_100_1 1 0.7988722520669029 0.7865261262613001 0.20112774793309707 0.21347387373869986 (naive) 1.0161812297734627 0.22413793103448276 255.4827 0:04:15 6015.06 123663.30 5626.55 5734.79 1.99 4.27 163.55 518.85
proteasome_500_3 1 0.8494685106869356 0.8362463431100443 0.15053148931306437 0.1637536568899557 (naive) 1.035598705501618 0.4 201.2490 0:03:21 6930.67 123473.98 6542.20 6667.58 1.99 4.53 199.58 462.89
sodcu_200_0 1 0.8903162055335968 0.892668428005284 0.1096837944664032 0.10733157199471599 (naive) 1.017751479289941 0.7590361445783133 179.7047 0:02:59 6166.63 123671.11 5778.01 5872.17 1.99 3.62 182.26 412.80
rhv_100_0 1 0.2835508143632727 0.5000839912649084 0.7164491856367273 0.49991600873509157 (naive) 1.830128205128205 0.05228031145717464 295.4373 0:04:55 6277.23 123537.98 5893.93 6019.38 1.99 4.05 200.44 696.23
tgfb_200_0 1 0.8147679324894515 0.8432314410480349 0.18523206751054855 0.15676855895196506 (naive) 1.0677966101694916 0.3162393162393162 147.1155 0:02:27 5758.27 123540.63 5370.02 5469.75 1.99 3.67 150.54 289.18
kringle_200_0 1 0.8806394316163411 0.8747353563867325 0.11936056838365894 0.1252646436132675 (naive) 1.05 0.6629213483146067 140.5560 0:02:20 5592.38 123607.42 5566.46 5572.75 1.99 3.80 116.39 260.97
aldosered_100_3 1 0.9241769205187895 0.9243306169965075 0.07582307948121048 0.07566938300349246 (naive) 0.9792746113989638 0.7538461538461538 315.1936 0:05:15 6658.12 123607.10 6271.36 6456.41 1.99 3.68 187.28 692.72
cah_20_2 1 0.6429188255613126 0.6719314079422383 0.35708117443868737 0.32806859205776173 (naive) 1.1003584229390682 0.3837638376383764 429.5541 0:07:09 5810.05 123665.82 5422.43 5553.11 1.99 3.56 211.20 978.80
tms_20_3 1 0.9253159708923784 0.9175845043676415 0.07468402910762162 0.0824154956323585 (naive) 0.9775910364145658 0.7649122807017544 465.0130 0:07:45 6072.88 123543.36 6041.80 6046.17 1.99 3.96 211.33 1051.97
gluts_20_1 1 0.8307894736842105 0.8274361796928238 0.16921052631578948 0.1725638203071762 (naive) 1.004255319148936 0.6094420600858369 366.9667 0:06:06 5689.08 123537.98 5300.37 5423.32 1.99 3.95 201.83 842.16
ltn_200_1 1 0.9296588283267636 0.9302910772578891 0.07034117167323639 0.06970892274211093 (naive) 1.0142348754448398 0.7114624505928854 221.4773 0:03:41 6608.80 123543.12 6550.92 6557.80 1.99 4.48 156.51 431.43
icd_20_3 1 0.6743849493487699 0.7511283043197937 0.3256150506512301 0.24887169568020628 (naive) 1.2032332563510393 0.27548209366391185 612.2534 0:10:12 6588.12 123600.31 6200.23 6313.83 1.99 3.56 218.38 1384.39
icd_200_2 1 0.9400868306801736 0.9433633459192564 0.059913169319826376 0.05663665408074359 (naive) 1.0184757505773672 0.8402203856749312 305.1946 0:05:05 7711.61 123607.10 7322.73 7418.01 1.99 4.87 175.36 620.41
Rhodanese_200_1 1 0.777114967462039 0.7565997888067582 0.222885032537961 0.24340021119324184 (naive) 0.9953703703703703 0.4791666666666667 177.2000 0:02:57 6129.60 123607.30 6102.74 6108.70 1.99 4.07 164.60 347.93
OTCace_50_0 1 0.9176079734219269 0.9375424304141209 0.0823920265780731 0.062457569585879114 (naive) 1.042857142857143 0.798219584569733 361.7354 0:06:01 5789.41 123600.33 5401.88 5587.02 1.99 3.45 200.16 783.62
p450_20_1 1 0.6169442730824594 0.6219835807280869 0.38305572691754064 0.3780164192719131 (naive) 1.134765625 0.23046092184368738 671.2983 0:11:11 6767.67 123543.24 6379.54 6566.58 1.99 4.02 214.12 1562.33
Acetyltransf_500_2 1 0.7439446366782007 0.7207854406130269 0.25605536332179935 0.27921455938697315 (naive) 0.982532751091703 0.3333333333333333 168.7040 0:02:48 6459.52 123482.00 6070.86 6195.59 1.98 5.47 105.04 242.45
aadh_100_2 1 0.8028619845603464 0.8162327718223583 0.1971380154396536 0.18376722817764168 (naive) 1.051660516605166 0.4444444444444444 372.4908 0:06:12 6735.85 123479.25 6348.61 6475.64 1.99 4.36 189.45 820.16
cys_500_3 1 0.9261572373254959 0.9236687835857352 0.07384276267450407 0.07633121641426477 (naive) 1.0424028268551238 0.6902985074626866 207.6465 0:03:27 7248.46 123546.00 6860.27 7045.51 1.99 5.25 152.96 394.41
DMRL_synthase_50_1 1 0.9296928327645051 0.9037823490378235 0.0703071672354949 0.09621765096217649 (naive) 0.9615384615384616 0.7514792899408284 234.3845 0:03:54 5560.99 123671.26 5208.57 5357.25 1.99 3.57 187.58 531.56
PDZ_1000_0 1 0.8701996927803379 0.8668706962509564 0.12980030721966207 0.13312930374904364 (naive) 1.0 0.6464646464646465 160.1152 0:02:40 6790.22 123540.57 6401.11 6496.21 1.97 5.50 127.83 239.85
rub_1000_1 1 0.9918367346938776 0.9918367346938776 0.008163265306122436 0.008163265306122436 (naive) 1.0 0.9629629629629629 130.7960 0:02:10 5940.02 123533.83 5546.38 5671.80 1.99 5.11 99.61 174.23
Rhodanese_20_3 1 0.5119305856832972 0.49346576058546787 0.4880694143167028 0.5065342394145321 (naive) 0.9675925925925926 0.3125 321.4701 0:05:21 5435.06 123607.16 5045.83 5142.60 1.99 3.42 183.49 673.83
cytb_1000_1 1 0.8626144879267277 0.8618968386023295 0.13738551207327232 0.13810316139767054 (naive) 1.01 0.6086956521739131 159.6445 0:02:39 7055.22 123610.14 6667.14 6761.98 1.98 5.30 121.80 262.98
blm_100_0 1 0.8592901878914405 0.9047479484173505 0.14070981210855948 0.09525205158264949 (naive) 1.186131386861314 0.6741573033707865 332.6595 0:05:32 6825.59 123601.90 6438.18 6574.44 1.99 4.21 204.70 748.84
cryst_500_1 1 0.9118395026843741 0.9108100479819362 0.08816049731562592 0.08918995201806379 (naive) 1.0052083333333333 0.6961325966850829 155.5174 0:02:35 6564.36 123539.15 6175.89 6275.70 1.99 4.70 143.64 298.59
ldh_100_2 1 0.8501791852556132 0.835573605520414 0.1498208147443868 0.16442639447958596 (naive) 0.9757412398921833 0.5378378378378378 272.0342 0:04:32 6014.41 123536.16 5626.77 5721.71 1.99 3.66 189.72 631.56
cryst_50_3 1 0.9005368748233964 0.902321630804077 0.0994631251766036 0.09767836919592299 (naive) 1.0052083333333333 0.6906077348066298 244.4307 0:04:04 5489.92 123543.09 5101.38 5195.62 1.99 4.05 172.82 534.33
aldosered_500_2 1 0.8917525773195877 0.8986260053619303 0.10824742268041232 0.10137399463806973 (naive) 1.005181347150259 0.7138461538461538 395.8619 0:06:35 7428.03 123539.03 7040.55 7145.82 1.98 5.65 182.93 754.89
cys_200_2 1 0.9177075679647319 0.9165290772335352 0.08229243203526815 0.08347092276646484 (naive) 1.0494699646643109 0.667910447761194 222.8270 0:03:42 6651.37 123602.04 6263.84 6358.80 1.99 4.86 156.11 421.25
sdr_50_2 1 0.8214936247723132 0.8062296858071506 0.17850637522768675 0.1937703141928494 (naive) 1.0526315789473684 0.36908517350157727 328.8791 0:05:28 5792.67 123607.43 5404.60 5529.26 1.99 4.07 200.21 772.69
PDZ_20_0 1 0.804147465437788 0.7998472116119175 0.19585253456221197 0.20015278838808248 (naive) 0.9818181818181818 0.5454545454545454 233.5675 0:03:53 5319.56 123539.03 4931.39 5025.61 1.99 3.39 186.33 514.86
PDZ_200_1 1 0.8817204301075269 0.884437596302003 0.11827956989247312 0.11556240369799697 (naive) 1.0 0.7474747474747475 148.3718 0:02:28 5699.57 123545.91 5673.52 5679.68 1.99 3.89 176.79 307.64
ghf1_100_3 1 0.9087394353533537 0.906864064602961 0.09126056464664634 0.09313593539703902 (naive) 1.01067615658363 0.7077534791252486 419.4619 0:06:59 7561.98 123543.27 7173.54 7299.28 1.99 3.70 202.35 902.75
sdr_500_0 1 0.8432963514930728 0.8276273022751895 0.1567036485069272 0.17237269772481045 (naive) 1.0415512465373962 0.41324921135646686 193.5570 0:03:13 7121.81 123667.15 6733.35 6918.72 1.98 5.07 140.54 319.56
PDZ_50_0 1 0.7918586789554531 0.7930769230769231 0.20814132104454686 0.20692307692307688 (naive) 1.0 0.5353535353535354 187.5099 0:03:07 5401.96 123665.77 5028.53 5200.60 1.99 3.65 155.53 383.21
GEL_1000_0 1 0.7243781094527363 0.7061105722599418 0.2756218905472637 0.2938894277400582 (naive) 1.0 0.4041095890410959 156.7281 0:02:36 6745.82 123602.96 6365.86 6458.51 1.98 5.21 131.39 240.51
p450_200_2 1 0.5322229076701624 0.7006497022198159 0.46777709232983755 0.29935029778018407 (naive) 1.7890625 0.026052104208416832 338.3740 0:05:38 7975.71 123607.12 7587.78 7687.44 1.99 5.03 184.52 703.98
phc_1000_1 1 0.9116870876531574 0.91565694812571 0.08831291234684258 0.08434305187429003 (naive) 1.0223463687150838 0.7094972067039106 191.6735 0:03:11 6981.70 123539.13 6592.99 6687.25 1.99 5.39 144.32 321.52
LIM_100_2 1 0.9661290322580646 0.9661290322580646 0.03387096774193543 0.03387096774193543 (naive) 1.0 0.8536585365853658 156.2955 0:02:36 5398.87 123607.29 5011.28 5105.30 1.99 3.58 151.94 288.20
il8_20_1 1 0.8265046623339927 0.8118234804329725 0.17349533766600733 0.18817651956702752 (naive) 0.9506172839506173 0.4675324675324675 208.2506 0:03:28 5288.89 123607.07 4899.84 5026.08 1.99 3.96 174.60 422.18
aat_200_3 1 0.8568910821290096 0.8613440415731665 0.14310891787099045 0.13865595842683354 (naive) 1.0672268907563025 0.5388026607538803 294.6944 0:04:54 7648.93 123544.00 7250.31 7346.76 1.99 4.67 191.89 649.24
ldh_1000_3 1 0.8915746361442258 0.8851012851230668 0.10842536385577417 0.11489871487693315 (naive) 0.9946091644204852 0.6 248.1313 0:04:08 6789.00 123603.71 6400.75 6586.24 1.99 5.37 160.87 466.46
